elapsed time,timestamp,topic,value
425.188,1782753537.769000000,/sim_time.data,20.755999999999375
425.188,1782753537.769000000,/sim_time.data,20.757999999999374
425.188,1782753537.769000000,/sim_time.data,20.759999999999373
425.188,1782753537.769000000,/sim_time.data,20.76199999999937
425.188,1782753537.769000000,/sim_time.data,20.76399999999937
425.188,1782753537.769000000,/sim_time.data,20.76599999999937
425.19,1782753537.771000000,/sim_time.data,20.76799999999937
425.19,1782753537.771000000,/sim_time.data,20.769999999999367
425.191,1782753537.772000000,/sim_time.data,20.771999999999366
425.192,1782753537.773000000,/sim_time.data,20.773999999999365
425.193,1782753537.774000000,/sim_time.data,20.775999999999364
425.194,1782753537.775000000,/sim_time.data,20.777999999999363
425.195,1782753537.776000000,/sim_time.data,20.77999999999936
425.196,1782753537.777000000,/sim_time.data,20.78199999999936
425.197,1782753537.778000000,/sim_time.data,20.78399999999936
425.199,1782753537.780000000,/sim_time.data,20.78599999999936
425.203,1782753537.784000000,/sim_time.data,20.787999999999357
425.205,1782753537.786000000,/sim_time.data,20.789999999999356
425.205,1782753537.786000000,/sim_time.data,20.791999999999355
425.205,1782753537.786000000,/sim_time.data,20.793999999999354
425.205,1782753537.786000000,/sim_time.data,20.795999999999353
425.205,1782753537.786000000,/sim_time.data,20.79799999999935
425.205,1782753537.786000000,/sim_time.data,20.79999999999935
425.206,1782753537.787000000,/sim_time.data,20.80199999999935
425.207,1782753537.788000000,/sim_time.data,20.80399999999935
425.208,1782753537.789000000,/sim_time.data,20.805999999999347
425.209,1782753537.790000000,/sim_time.data,20.807999999999346
425.21,1782753537.791000000,/sim_time.data,20.809999999999345
425.211,1782753537.792000000,/sim_time.data,20.811999999999344
425.212,1782753537.793000000,/sim_time.data,20.813999999999343
425.213,1782753537.794000000,/sim_time.data,20.81599999999934
425.214,1782753537.795000000,/sim_time.data,20.81799999999934
425.216,1782753537.797000000,/sim_time.data,20.81999999999934
425.221,1782753537.802000000,/sim_time.data,20.82199999999934
425.221,1782753537.802000000,/sim_time.data,20.823999999999337
425.221,1782753537.802000000,/sim_time.data,20.825999999999336
425.221,1782753537.802000000,/sim_time.data,20.827999999999335
425.221,1782753537.802000000,/sim_time.data,20.829999999999334
425.222,1782753537.803000000,/sim_time.data,20.831999999999333
425.222,1782753537.803000000,/sim_time.data,20.83399999999933
425.224,1782753537.805000000,/sim_time.data,20.83599999999933
425.224,1782753537.805000000,/sim_time.data,20.83799999999933
425.225,1782753537.806000000,/sim_time.data,20.83999999999933
425.226,1782753537.807000000,/sim_time.data,20.841999999999327
425.227,1782753537.808000000,/sim_time.data,20.843999999999326
425.228,1782753537.809000000,/sim_time.data,20.845999999999325
425.229,1782753537.810000000,/sim_time.data,20.847999999999324
425.23,1782753537.811000000,/sim_time.data,20.849999999999323
425.233,1782753537.814000000,/sim_time.data,20.85199999999932
425.236,1782753537.817000000,/sim_time.data,20.85399999999932
425.239,1782753537.820000000,/sim_time.data,20.85599999999932
425.239,1782753537.820000000,/sim_time.data,20.85799999999932
425.239,1782753537.820000000,/sim_time.data,20.859999999999317
425.239,1782753537.820000000,/sim_time.data,20.861999999999316
425.239,1782753537.820000000,/sim_time.data,20.863999999999315
425.239,1782753537.820000000,/sim_time.data,20.865999999999314
425.239,1782753537.820000000,/sim_time.data,20.867999999999313
425.24,1782753537.821000000,/sim_time.data,20.86999999999931
425.241,1782753537.822000000,/sim_time.data,20.87199999999931
425.242,1782753537.823000000,/sim_time.data,20.87399999999931
425.243,1782753537.824000000,/sim_time.data,20.87599999999931
425.244,1782753537.825000000,/sim_time.data,20.877999999999307
425.245,1782753537.826000000,/sim_time.data,20.879999999999306
425.246,1782753537.827000000,/sim_time.data,20.881999999999305
425.247,1782753537.828000000,/sim_time.data,20.883999999999304
425.25,1782753537.831000000,/sim_time.data,20.885999999999303
425.253,1782753537.834000000,/sim_time.data,20.887999999999302
425.255,1782753537.836000000,/sim_time.data,20.8899999999993
425.255,1782753537.836000000,/sim_time.data,20.8919999999993
425.255,1782753537.836000000,/sim_time.data,20.8939999999993
425.255,1782753537.836000000,/sim_time.data,20.895999999999297
425.255,1782753537.836000000,/sim_time.data,20.897999999999296
425.255,1782753537.836000000,/sim_time.data,20.899999999999295
425.257,1782753537.838000000,/sim_time.data,20.901999999999294
425.257,1782753537.838000000,/sim_time.data,20.903999999999293
425.258,1782753537.839000000,/sim_time.data,20.905999999999292
425.259,1782753537.840000000,/sim_time.data,20.90799999999929
425.26,1782753537.841000000,/sim_time.data,20.90999999999929
425.261,1782753537.842000000,/sim_time.data,20.91199999999929
425.262,1782753537.843000000,/sim_time.data,20.913999999999287
425.263,1782753537.844000000,/sim_time.data,20.915999999999286
425.264,1782753537.845000000,/sim_time.data,20.917999999999285
425.266,1782753537.847000000,/sim_time.data,20.919999999999284
425.271,1782753537.852000000,/sim_time.data,20.921999999999283
425.273,1782753537.854000000,/sim_time.data,20.923999999999282
425.273,1782753537.854000000,/sim_time.data,20.92599999999928
425.273,1782753537.854000000,/sim_time.data,20.92799999999928
425.273,1782753537.854000000,/sim_time.data,20.92999999999928
425.273,1782753537.854000000,/sim_time.data,20.931999999999277
425.273,1782753537.854000000,/sim_time.data,20.933999999999276
425.273,1782753537.854000000,/sim_time.data,20.935999999999275
425.275,1782753537.856000000,/sim_time.data,20.937999999999274
425.276,1782753537.857000000,/sim_time.data,20.939999999999273
425.277,1782753537.858000000,/sim_time.data,20.941999999999272
425.277,1782753537.858000000,/sim_time.data,20.94399999999927
425.278,1782753537.859000000,/sim_time.data,20.94599999999927
425.279,1782753537.860000000,/sim_time.data,20.94799999999927
425.28,1782753537.861000000,/sim_time.data,20.949999999999267
425.283,1782753537.864000000,/sim_time.data,20.951999999999266
425.286,1782753537.867000000,/sim_time.data,20.953999999999265
425.289,1782753537.870000000,/sim_time.data,20.955999999999264
425.289,1782753537.870000000,/sim_time.data,20.957999999999263
425.289,1782753537.870000000,/sim_time.data,20.959999999999262
425.289,1782753537.870000000,/sim_time.data,20.96199999999926
425.289,1782753537.870000000,/sim_time.data,20.96399999999926
425.289,1782753537.870000000,/sim_time.data,20.96599999999926
425.289,1782753537.870000000,/sim_time.data,20.967999999999257
425.291,1782753537.872000000,/sim_time.data,20.969999999999256
425.291,1782753537.872000000,/sim_time.data,20.971999999999255
425.292,1782753537.873000000,/sim_time.data,20.973999999999254
425.293,1782753537.874000000,/sim_time.data,20.975999999999253
425.294,1782753537.875000000,/sim_time.data,20.977999999999252
425.295,1782753537.876000000,/sim_time.data,20.97999999999925
425.296,1782753537.877000000,/sim_time.data,20.98199999999925
425.297,1782753537.878000000,/sim_time.data,20.98399999999925
425.299,1782753537.880000000,/sim_time.data,20.985999999999247
425.304,1782753537.885000000,/sim_time.data,20.987999999999246
425.305,1782753537.886000000,/sim_time.data,20.989999999999245
425.305,1782753537.886000000,/sim_time.data,20.991999999999244
425.305,1782753537.886000000,/sim_time.data,20.993999999999243
425.305,1782753537.886000000,/sim_time.data,20.995999999999242
425.305,1782753537.886000000,/sim_time.data,20.99799999999924
425.305,1782753537.886000000,/sim_time.data,20.99999999999924
425.307,1782753537.888000000,/sim_time.data,21.00199999999924
425.307,1782753537.888000000,/sim_time.data,21.003999999999238
425.308,1782753537.889000000,/sim_time.data,21.005999999999236
425.309,1782753537.890000000,/sim_time.data,21.007999999999235
425.31,1782753537.891000000,/sim_time.data,21.009999999999234
425.311,1782753537.892000000,/sim_time.data,21.011999999999233
425.312,1782753537.893000000,/sim_time.data,21.013999999999232
425.313,1782753537.894000000,/sim_time.data,21.01599999999923
425.314,1782753537.895000000,/sim_time.data,21.01799999999923
425.316,1782753537.897000000,/sim_time.data,21.01999999999923
425.321,1782753537.902000000,/sim_time.data,21.021999999999228
425.321,1782753537.902000000,/sim_time.data,21.023999999999226
425.321,1782753537.902000000,/sim_time.data,21.025999999999225
425.321,1782753537.902000000,/sim_time.data,21.027999999999224
425.321,1782753537.902000000,/sim_time.data,21.029999999999223
425.321,1782753537.902000000,/sim_time.data,21.031999999999222
425.323,1782753537.904000000,/sim_time.data,21.03399999999922
425.323,1782753537.904000000,/sim_time.data,21.03599999999922
425.324,1782753537.905000000,/sim_time.data,21.03799999999922
425.325,1782753537.906000000,/sim_time.data,21.039999999999218
425.326,1782753537.907000000,/sim_time.data,21.041999999999216
425.327,1782753537.908000000,/sim_time.data,21.043999999999215
425.328,1782753537.909000000,/sim_time.data,21.045999999999214
425.329,1782753537.910000000,/sim_time.data,21.047999999999213
425.33,1782753537.911000000,/sim_time.data,21.049999999999212
425.332,1782753537.913000000,/sim_time.data,21.05199999999921
425.332,1782753537.913000000,/sim_time.data,21.05399999999921
425.338,1782753537.919000000,/sim_time.data,21.05599999999921
425.338,1782753537.919000000,/sim_time.data,21.057999999999208
425.338,1782753537.919000000,/sim_time.data,21.059999999999206
425.338,1782753537.919000000,/sim_time.data,21.061999999999205
425.338,1782753537.919000000,/sim_time.data,21.063999999999204
425.338,1782753537.919000000,/sim_time.data,21.065999999999203
425.34,1782753537.921000000,/sim_time.data,21.067999999999202
425.34,1782753537.921000000,/sim_time.data,21.0699999999992
425.341,1782753537.922000000,/sim_time.data,21.0719999999992
425.342,1782753537.923000000,/sim_time.data,21.0739999999992
425.343,1782753537.924000000,/sim_time.data,21.075999999999198
425.344,1782753537.925000000,/sim_time.data,21.077999999999196
425.345,1782753537.926000000,/sim_time.data,21.079999999999195
425.346,1782753537.927000000,/sim_time.data,21.081999999999194
425.347,1782753537.928000000,/sim_time.data,21.083999999999193
425.349,1782753537.930000000,/sim_time.data,21.085999999999192
425.353,1782753537.934000000,/sim_time.data,21.08799999999919
425.355,1782753537.936000000,/sim_time.data,21.08999999999919
425.355,1782753537.936000000,/sim_time.data,21.09199999999919
425.355,1782753537.936000000,/sim_time.data,21.093999999999188
425.355,1782753537.936000000,/sim_time.data,21.095999999999187
425.355,1782753537.936000000,/sim_time.data,21.097999999999185
425.355,1782753537.936000000,/sim_time.data,21.099999999999184
425.357,1782753537.938000000,/sim_time.data,21.101999999999183
425.357,1782753537.938000000,/sim_time.data,21.103999999999182
425.358,1782753537.939000000,/sim_time.data,21.10599999999918
425.359,1782753537.940000000,/sim_time.data,21.10799999999918
425.36,1782753537.941000000,/sim_time.data,21.10999999999918
425.362,1782753537.943000000,/sim_time.data,21.111999999999178
425.362,1782753537.943000000,/sim_time.data,21.113999999999177
425.363,1782753537.944000000,/sim_time.data,21.115999999999175
425.364,1782753537.945000000,/sim_time.data,21.117999999999174
425.366,1782753537.947000000,/sim_time.data,21.119999999999173
425.37,1782753537.951000000,/sim_time.data,21.121999999999172
425.372,1782753537.953000000,/sim_time.data,21.12399999999917
425.372,1782753537.953000000,/sim_time.data,21.12599999999917
425.372,1782753537.953000000,/sim_time.data,21.12799999999917
425.372,1782753537.953000000,/sim_time.data,21.129999999999168
425.372,1782753537.953000000,/sim_time.data,21.131999999999167
425.372,1782753537.953000000,/sim_time.data,21.133999999999165
425.373,1782753537.954000000,/sim_time.data,21.135999999999164
425.374,1782753537.955000000,/sim_time.data,21.137999999999163
425.375,1782753537.956000000,/sim_time.data,21.139999999999162
425.376,1782753537.957000000,/sim_time.data,21.14199999999916
425.377,1782753537.958000000,/sim_time.data,21.14399999999916
425.378,1782753537.959000000,/sim_time.data,21.14599999999916
425.379,1782753537.960000000,/sim_time.data,21.147999999999158
425.38,1782753537.961000000,/sim_time.data,21.149999999999157
425.382,1782753537.963000000,/sim_time.data,21.151999999999155
425.386,1782753537.967000000,/sim_time.data,21.153999999999154
425.388,1782753537.969000000,/sim_time.data,21.155999999999153
425.388,1782753537.969000000,/sim_time.data,21.157999999999152
425.388,1782753537.969000000,/sim_time.data,21.15999999999915
425.388,1782753537.969000000,/sim_time.data,21.16199999999915
425.388,1782753537.969000000,/sim_time.data,21.16399999999915
425.388,1782753537.969000000,/sim_time.data,21.165999999999148
425.389,1782753537.970000000,/sim_time.data,21.167999999999147
425.39,1782753537.971000000,/sim_time.data,21.169999999999146
425.391,1782753537.972000000,/sim_time.data,21.171999999999144
425.392,1782753537.973000000,/sim_time.data,21.173999999999143
425.393,1782753537.974000000,/sim_time.data,21.175999999999142
425.394,1782753537.975000000,/sim_time.data,21.17799999999914
425.395,1782753537.976000000,/sim_time.data,21.17999999999914
425.396,1782753537.977000000,/sim_time.data,21.18199999999914
425.397,1782753537.978000000,/sim_time.data,21.183999999999138
425.4,1782753537.981000000,/sim_time.data,21.185999999999137
425.404,1782753537.985000000,/sim_time.data,21.187999999999136
425.407,1782753537.988000000,/sim_time.data,21.189999999999134
425.407,1782753537.988000000,/sim_time.data,21.191999999999133
425.407,1782753537.988000000,/sim_time.data,21.193999999999132
425.407,1782753537.988000000,/sim_time.data,21.19599999999913
425.407,1782753537.988000000,/sim_time.data,21.19799999999913
425.407,1782753537.988000000,/sim_time.data,21.19999999999913
425.407,1782753537.988000000,/sim_time.data,21.201999999999128
425.407,1782753537.988000000,/sim_time.data,21.203999999999127
425.408,1782753537.989000000,/sim_time.data,21.205999999999126
425.409,1782753537.990000000,/sim_time.data,21.207999999999124
425.41,1782753537.991000000,/sim_time.data,21.209999999999123
425.411,1782753537.992000000,/sim_time.data,21.211999999999122
425.412,1782753537.993000000,/sim_time.data,21.21399999999912
425.413,1782753537.994000000,/sim_time.data,21.21599999999912
425.414,1782753537.995000000,/sim_time.data,21.21799999999912
425.416,1782753537.997000000,/sim_time.data,21.219999999999118
425.421,1782753538.002000000,/sim_time.data,21.221999999999117
425.421,1782753538.002000000,/sim_time.data,21.223999999999116
425.421,1782753538.002000000,/sim_time.data,21.225999999999114
425.421,1782753538.002000000,/sim_time.data,21.227999999999113
425.421,1782753538.002000000,/sim_time.data,21.229999999999112
425.421,1782753538.002000000,/sim_time.data,21.23199999999911
425.424,1782753538.005000000,/sim_time.data,21.23399999999911
425.424,1782753538.005000000,/sim_time.data,21.23599999999911
425.425,1782753538.006000000,/sim_time.data,21.237999999999108
425.426,1782753538.007000000,/sim_time.data,21.239999999999107
425.426,1782753538.007000000,/sim_time.data,21.241999999999106
425.427,1782753538.008000000,/sim_time.data,21.243999999999104
425.428,1782753538.009000000,/sim_time.data,21.245999999999103
425.429,1782753538.010000000,/sim_time.data,21.247999999999102
425.43,1782753538.011000000,/sim_time.data,21.2499999999991
425.432,1782753538.013000000,/sim_time.data,21.2519999999991
425.436,1782753538.017000000,/sim_time.data,21.2539999999991
425.438,1782753538.019000000,/sim_time.data,21.255999999999098
425.438,1782753538.019000000,/sim_time.data,21.257999999999097
425.438,1782753538.019000000,/sim_time.data,21.259999999999096
425.438,1782753538.019000000,/sim_time.data,21.261999999999095
425.438,1782753538.019000000,/sim_time.data,21.263999999999093
425.438,1782753538.019000000,/sim_time.data,21.265999999999092
425.439,1782753538.020000000,/sim_time.data,21.26799999999909
425.44,1782753538.021000000,/sim_time.data,21.26999999999909
425.441,1782753538.022000000,/sim_time.data,21.27199999999909
425.442,1782753538.023000000,/sim_time.data,21.273999999999088
425.443,1782753538.024000000,/sim_time.data,21.275999999999087
425.444,1782753538.025000000,/sim_time.data,21.277999999999086
425.445,1782753538.026000000,/sim_time.data,21.279999999999085
